,game_id,event_id,inning,inning_top_bot,score,batting,fielding,description,player1,player1_end,player2,player2_end,player3,player3_end,player4,player4_end,pinch_player_in,pinch_player_out
2524,26,83,8,top,13-6,Stanford,UCLA,"Stowers,K grounded out to 2b (3-2 BBFKFB) Daschbach advanced to second.","Stowers,K",out,Daschbach,second,,,,,,
2525,26,84,8,top,13-6,Stanford,UCLA,"Molfetta,C popped up to ss (1-2 KFB).","Molfetta,C",out,,,,,,,,
2526,26,85,8,top,13-6,Stanford,UCLA,"Brueser, N. struck out swinging (3-2 BKBKBS).","Brueser, N.",out,,,,,,,,
2527,26,86,8,bot,13-6,UCLA,Stanford,Pries popped up to ss (1-2 KBS).,Pries,out,,,,,,,,
2528,26,87,8,bot,13-6,UCLA,Stanford,Mitchell fouled out to lf (3-2 BSSBBF).,Mitchell,out,,,,,,,,
2529,26,88,8,bot,13-6,UCLA,Stanford,Kreidler grounded out to p (3-2 BBKBF).,Kreidler,out,,,,,,,,
2530,26,89,9,top,13-6,Stanford,UCLA,"Kuet,J flied out to lf (0-0).","Kuet,J",out,,,,,,,,
2531,26,90,9,top,13-6,Stanford,UCLA,"Branton,B grounded out to 3b (3-2 KKBBBF).","Branton,B",out,,,,,,,,
2532,26,91,9,top,13-6,Stanford,UCLA,"Tawa, T. struck out swinging (0-2 FFS).","Tawa, T.",out,,,,,,,,
2533,26,92,9,bot,13-6,UCLA,Stanford,Cuellar pinch hit for Haselman.,Cuellar,unknown,,,,,,,,
2534,26,93,9,bot,13-6,UCLA,Stanford,Cuellar singled up the middle (2-2 BBFF).,Cuellar,first,,,,,,,,
2535,26,94,9,bot,13-6,UCLA,Stanford,"Grech, Z. to p for Bakst,Dan.","Bakst,Dan",unknown,,,,,,,,
2536,26,95,9,bot,13-6,UCLA,Stanford,"Wilson, A. to rf for Daschbach.","Wilson, A.",unknown,Daschbach,unknown,,,,,,
2537,26,96,9,bot,13-6,UCLA,Stanford,"Stowers,K to lf.","Stowers,K",unknown,,,,,,,,
2538,26,97,9,bot,13-6,UCLA,Stanford,Ydens singled through the left side (1-0 B) Cuellar advanced to second.,Ydens,first,Cuellar,second,,,,,,
2539,26,98,9,bot,13-6,UCLA,Stanford,Kendall reached on a fielders choice to second base (1-1 BS) Ydens out at second 2b to ss Cuellar advanced to third.,Kendall,second,Ydens,out,Cuellar,third,,,,
2540,26,99,9,bot,13-9,UCLA,Stanford,"Strumpf homered to left field, 3 RBI (1-2 KBS) Kendall scored Cuellar scored.",Strumpf,score,Kendall,score,Cuellar,score,,,,
2541,26,100,9,bot,13-9,UCLA,Stanford,Stronach singled to right field (0-0).,Stronach,first,,,,,,,,
2542,26,101,9,bot,13-11,UCLA,Stanford,"Toglia homered to right center, 2 RBI (1-2 KFB) Stronach scored.",Toglia,score,Stronach,score,,,,,,
2543,26,102,9,bot,13-11,UCLA,Stanford,"Little, J. to p for Grech, Z..",,,,,,,,,,
2544,26,103,9,bot,13-11,UCLA,Stanford,Pries flied out to cf (0-1 K).,Pries,out,,,,,,,,
2545,26,104,9,bot,13-11,UCLA,Stanford,Mitchell flied out to lf (0-0).,Mitchell,out,,,,,,,,
2546,27,0,1,top,0-0,Stanford,UCLA,"Tawa, T. struck out swinging (1-2 SSBS).","Tawa, T.",out,,,,,,,,
2547,27,1,1,top,0-0,Stanford,UCLA,"Handley, M. struck out swinging (1-2 KFBS).","Handley, M.",out,,,,,,,,
2548,27,2,1,top,0-0,Stanford,UCLA,"Hoerner,N reached on a throwing error by 3b (3-2 KKBBBF).","Hoerner,N",first,,,,,,,,
2549,27,3,1,top,2-0,Stanford,UCLA,"Daschbach homered to left field, 2 RBI, unearned (3-1 BBBF) Hoerner,N scored, unearned.",Daschbach,score,"Hoerner,N",score,,,,,,
2550,27,4,1,top,2-0,Stanford,UCLA,"Stowers,K grounded out to ss (1-1 BF).","Stowers,K",out,,,,,,,,
2551,27,5,1,bot,2-0,UCLA,Stanford,Ydens struck out swinging (2-2 BSFBS).,Ydens,out,,,,,,,,
2552,27,6,1,bot,2-0,UCLA,Stanford,Kendall popped up to 2b (0-0).,Kendall,out,,,,,,,,
2553,27,7,1,bot,2-1,UCLA,Stanford,"Strumpf homered to left field, RBI (3-2 KBFBFFB).",Strumpf,score,,,,,,,,
2554,27,8,1,bot,2-1,UCLA,Stanford,Stronach struck out looking (1-2 BKFK).,Stronach,out,,,,,,,,
2555,27,9,2,top,2-1,Stanford,UCLA,"Molfetta,C walked (3-2 KKBBBFB).","Molfetta,C",first,,,,,,,,
2556,27,10,2,top,2-1,Stanford,UCLA,"Brueser, N. struck out swinging (1-2 FBSS).","Brueser, N.",out,,,,,,,,
2557,27,11,2,top,2-1,Stanford,UCLA,"Beck, B. flied out to lf (1-0 B).","Beck, B.",out,,,,,,,,
2558,27,12,2,top,2-1,Stanford,UCLA,"Branton,B singled to right center (1-0 B) Molfetta,C advanced to third.","Branton,B",first,"Molfetta,C",third,,,,,,
2559,27,13,2,top,2-1,Stanford,UCLA,"Branton,B out at first p to 1b, picked off.","Branton,B",out,,,,,,,,
2560,27,14,2,bot,2-1,UCLA,Stanford,Toglia grounded out to ss (2-2 BKKB).,Toglia,out,,,,,,,,
2561,27,15,2,bot,2-1,UCLA,Stanford,Pries walked (3-2 BFKBFFBFB).,Pries,first,,,,,,,,
2562,27,16,2,bot,2-1,UCLA,Stanford,Kreidler struck out swinging (1-2 BSKS).,Kreidler,out,,,,,,,,
2563,27,17,2,bot,2-1,UCLA,Stanford,Mitchell lined out to cf (0-0).,Mitchell,out,,,,,,,,
2564,27,18,3,top,2-1,Stanford,UCLA,"Tawa, T. struck out looking (2-2 BKSFBFFK).","Tawa, T.",out,,,,,,,,
2565,27,19,3,top,2-1,Stanford,UCLA,"Handley, M. flied out to cf (1-1 KB).","Handley, M.",out,,,,,,,,
2566,27,20,3,top,2-1,Stanford,UCLA,"Hoerner,N struck out looking (2-2 KBKBFK).","Hoerner,N",out,,,,,,,,
2567,27,21,3,bot,2-1,UCLA,Stanford,Rosica struck out swinging (2-2 KFBBFS).,Rosica,out,,,,,,,,
2568,27,22,3,bot,2-1,UCLA,Stanford,Ydens singled up the middle (2-2 SBFBF).,Ydens,first,,,,,,,,
2569,27,23,3,bot,2-1,UCLA,Stanford,Kendall reached on catchers interference (2-2 BKBF) Ydens advanced to second.,Kendall,first,Ydens,second,,,,,,
2570,27,24,3,bot,2-1,UCLA,Stanford,Strumpf walked (3-2 KBKBBB) Kendall advanced to second Ydens advanced to third.,Strumpf,first,Kendall,second,Ydens,third,,,,
2571,27,25,3,bot,2-2,UCLA,Stanford,Strumpf advanced to second Kendall advanced to third Ydens scored on a passed ball.,Strumpf,second,Kendall,third,Ydens,score,,,,
2572,27,26,3,bot,2-4,UCLA,Stanford,"Stronach singled up the middle, 2 RBI (1-2 KKBF) Strumpf scored Kendall scored, unearned.",Stronach,first,Strumpf,score,Kendall,score,,,,
2573,27,27,3,bot,2-4,UCLA,Stanford,Toglia flied out to cf (2-1 BBF).,Toglia,out,,,,,,,,
2574,27,28,3,bot,2-4,UCLA,Stanford,Pries singled to right field (0-2 KS) Stronach advanced to second.,Pries,first,Stronach,second,,,,,,
2575,27,29,3,bot,2-4,UCLA,Stanford,"Matthiessen to p for Miller, E..",Matthiessen,unknown,,,,,,,,
2576,27,30,3,bot,2-4,UCLA,Stanford,Kreidler walked (3-2 BBBKFFB) Pries advanced to second Stronach advanced to third.,Kreidler,first,Pries,second,Stronach,third,,,,
2577,27,31,3,bot,2-6,UCLA,Stanford,"Mitchell singled to left center, 2 RBI (0-1 F) Kreidler advanced to second Pries scored Stronach scored.",Mitchell,first,Kreidler,second,Pries,score,Stronach,score,,
2578,27,32,3,bot,2-6,UCLA,Stanford,Rosica lined out to rf (1-1 KB).,Rosica,out,,,,,,,,
2579,27,33,4,top,2-6,Stanford,UCLA,Garcia to p for Olsen.,,,,,,,,,,
2580,27,34,4,top,2-6,Stanford,UCLA,Daschbach flied out to cf (1-1 KB).,Daschbach,out,,,,,,,,
2581,27,35,4,top,2-6,Stanford,UCLA,"Stowers,K struck out looking (1-2 KSBK).","Stowers,K",out,,,,,,,,
2582,27,36,4,top,2-6,Stanford,UCLA,"Molfetta,C flied out to rf (2-2 KKBB).","Molfetta,C",out,,,,,,,,
2583,27,37,4,bot,2-6,UCLA,Stanford,Ydens doubled down the lf line (0-0).,Ydens,second,,,,,,,,
2584,27,38,4,bot,2-6,UCLA,Stanford,Kendall reached on a fielders choice to shortstop (1-1 FB) Ydens out at third ss to 3b.,Kendall,first,Ydens,out,,,,,,
2585,27,39,4,bot,2-6,UCLA,Stanford,Strumpf struck out looking (1-2 KFBK).,Strumpf,out,,,,,,,,
2586,27,40,4,bot,2-6,UCLA,Stanford,Stronach flied out to cf (0-0).,Stronach,out,,,,,,,,
2587,27,41,5,top,2-6,Stanford,UCLA,"Brueser, N. grounded out to 2b (3-2 BSBFB).","Brueser, N.",out,,,,,,,,
2588,27,42,5,top,2-6,Stanford,UCLA,"Beck, B. singled to left field (1-2 BKF).","Beck, B.",first,,,,,,,,
2589,27,43,5,top,2-6,Stanford,UCLA,"Branton,B struck out swinging (1-2 KSFBS).","Branton,B",out,,,,,,,,
2590,27,44,5,top,2-6,Stanford,UCLA,"Tawa, T. struck out swinging (2-2 SFFFBFBS).","Tawa, T.",out,,,,,,,,
2591,27,45,5,bot,2-6,UCLA,Stanford,Toglia grounded out to 1b unassisted (1-1 BK).,Toglia,out,,,,,,,,
2592,27,46,5,bot,2-6,UCLA,Stanford,Pries hit by pitch (1-0 B).,Pries,first,,,,,,,,
2593,27,47,5,bot,2-6,UCLA,Stanford,Kreidler grounded out to p (0-0) Pries advanced to second.,Kreidler,out,Pries,second,,,,,,
2594,27,48,5,bot,2-7,UCLA,Stanford,"Mitchell singled to left field, advanced to second on the throw, RBI (1-0 B) Pries scored.",Mitchell,second,Pries,score,,,,,,
2595,27,49,5,bot,2-7,UCLA,Stanford,Rosica flied out to rf (0-1 F).,Rosica,out,,,,,,,,
2596,27,50,6,top,2-7,Stanford,UCLA,"Handley, M. struck out swinging (1-2 SKBS).","Handley, M.",out,,,,,,,,
2597,27,51,6,top,2-7,Stanford,UCLA,"Hoerner,N flied out to cf (3-2 KBBSFFFBFF).","Hoerner,N",out,,,,,,,,
2598,27,52,6,top,2-7,Stanford,UCLA,Daschbach struck out swinging (1-2 SBFS).,Daschbach,out,,,,,,,,
2599,27,53,6,bot,2-7,UCLA,Stanford,"Palisch, J. to p for Matthiessen.",Matthiessen,unknown,,,,,,,,
2600,27,54,6,bot,2-7,UCLA,Stanford,Ydens grounded out to 3b (2-1 KBB).,Ydens,out,,,,,,,,
2601,27,55,6,bot,2-7,UCLA,Stanford,Kendall struck out swinging (0-2 KSS).,Kendall,out,,,,,,,,
2602,27,56,6,bot,2-7,UCLA,Stanford,Strumpf hit by pitch (0-2 KS).,Strumpf,first,,,,,,,,
2603,27,57,6,bot,2-7,UCLA,Stanford,Stronach grounded out to 2b (1-0 B).,Stronach,out,,,,,,,,
2604,27,58,7,top,2-7,Stanford,UCLA,"Stowers,K flied out to lf (3-1 BBBK).","Stowers,K",out,,,,,,,,
2605,27,59,7,top,2-7,Stanford,UCLA,"Molfetta,C walked (3-2 BFSBBB).","Molfetta,C",first,,,,,,,,
2606,27,60,7,top,2-7,Stanford,UCLA,"Brueser, N. struck out swinging (3-2 KBBBSS).","Brueser, N.",out,,,,,,,,
2607,27,61,7,top,2-7,Stanford,UCLA,"Beck, B. struck out swinging (1-2 KBFS).","Beck, B.",out,,,,,,,,
2608,27,62,7,bot,2-7,UCLA,Stanford,Toglia singled to center field (1-1 BK).,Toglia,first,,,,,,,,
2609,27,63,7,bot,2-7,UCLA,Stanford,Pries flied out to cf (0-1 K).,Pries,out,,,,,,,,
2610,27,64,7,bot,2-7,UCLA,Stanford,Kreidler struck out swinging (3-2 KBBBKS).,Kreidler,out,,,,,,,,
2611,27,65,7,bot,2-7,UCLA,Stanford,Mitchell flied out to cf (1-1 SB).,Mitchell,out,,,,,,,,
2612,27,66,8,top,2-7,Stanford,UCLA,"Branton,B flied out to cf (3-2 BKBFB).","Branton,B",out,,,,,,,,
2613,27,67,8,top,2-7,Stanford,UCLA,"Tawa, T. flied out to cf (0-2 FF).","Tawa, T.",out,,,,,,,,
2614,27,68,8,top,2-7,Stanford,UCLA,"Handley, M. doubled to right center (0-1 K).","Handley, M.",second,,,,,,,,
2615,27,69,8,top,2-7,Stanford,UCLA,Powell to p for Garcia.,,,,,,,,,,
2616,27,70,8,top,2-7,Stanford,UCLA,"Hoerner,N fouled out to 1b (0-1 K).","Hoerner,N",out,,,,,,,,
2617,27,71,8,bot,2-7,UCLA,Stanford,"Grech, Z. to p for Palisch, J..",,,,,,,,,,
2618,27,72,8,bot,2-7,UCLA,Stanford,Rosica lined out to cf (1-2 BKF).,Rosica,out,,,,,,,,
2619,27,73,8,bot,2-7,UCLA,Stanford,Ydens lined out to ss (2-2 BBKFFF).,Ydens,out,,,,,,,,
2620,27,74,8,bot,2-7,UCLA,Stanford,Kendall flied out to lf (0-0).,Kendall,out,,,,,,,,
2621,27,75,9,top,2-7,Stanford,UCLA,Daschbach struck out swinging (2-2 KBFBS).,Daschbach,out,,,,,,,,
2622,27,76,9,top,2-7,Stanford,UCLA,"Stowers,K singled to first base (0-0).","Stowers,K",first,,,,,,,,
2623,27,77,9,top,2-7,Stanford,UCLA,"Molfetta,C grounded into double play 3b to 2b to 1b (0-0) Stowers,K out on the play.","Molfetta,C",out,"Stowers,K",out,,,,,,
2624,28,0,1,top,0-0,UC Davis,Stanford,"Murray, T. struck out swinging (2-2 KSBBS).","Murray, T.",out,,,,,,,,
2625,28,1,1,top,0-0,UC Davis,Stanford,"Pluschkell,B struck out swinging (1-2 KBSS).","Pluschkell,B",out,,,,,,,,
2626,28,2,1,top,0-0,UC Davis,Stanford,"Anderson, R. singled up the middle (1-1 SB).","Anderson, R.",first,,,,,,,,
2627,28,3,1,top,0-0,UC Davis,Stanford,"Denholm, L. grounded out to p (0-1 K).","Denholm, L.",out,,,,,,,,
2628,28,4,1,bot,0-0,Stanford,UC Davis,"Branton,B singled to right field (1-0 B).","Branton,B",first,,,,,,,,
2629,28,5,1,bot,0-0,Stanford,UC Davis,"Tawa, T. flied out to lf (0-0).","Tawa, T.",out,,,,,,,,
2630,28,6,1,bot,0-0,Stanford,UC Davis,"Hoerner,N fouled out to 1b (2-2 BKKFB).","Hoerner,N",out,,,,,,,,
2631,28,7,1,bot,0-0,Stanford,UC Davis,"Branton,B out at second c to 2b, caught stealing.","Branton,B",out,,,,,,,,
2632,28,8,2,top,0-0,UC Davis,Stanford,"Van Blake, C grounded out to 1b unassisted (1-0 B).","Van Blake, C",out,,,,,,,,
2633,28,9,2,top,0-0,UC Davis,Stanford,"Briggs, C. struck out looking (1-2 KBFFK).","Briggs, C.",out,,,,,,,,
2634,28,10,2,top,0-0,UC Davis,Stanford,"Hooper, R. singled to left field (1-1 BS).","Hooper, R.",first,,,,,,,,
2635,28,11,2,top,0-0,UC Davis,Stanford,"Hooper, R. stole second.","Hooper, R.",second,,,,,,,,
2636,28,12,2,top,0-0,UC Davis,Stanford,"Salazar, G. grounded out to 3b (1-1 KB).","Salazar, G.",out,,,,,,,,
2637,28,13,2,bot,0-0,Stanford,UC Davis,Daschbach fouled out to 1b (1-1 FB).,Daschbach,out,,,,,,,,
2638,28,14,2,bot,0-0,Stanford,UC Davis,"Stowers,K doubled to right center (0-0).","Stowers,K",second,,,,,,,,
2639,28,15,2,bot,0-1,Stanford,UC Davis,"Handley, M. singled, out on the play, out at second cf to p to 2b, RBI (0-0) Stowers,K scored.","Handley, M.",out,"Stowers,K",score,,,,,,
2640,28,16,2,bot,0-1,Stanford,UC Davis,"Carter, B. grounded out to 2b (1-2 FBF).","Carter, B.",out,,,,,,,,
2641,28,17,3,top,0-1,UC Davis,Stanford,"Aguiar, A. flied out to cf (2-2 KBFB).","Aguiar, A.",out,,,,,,,,
2642,28,18,3,top,0-1,UC Davis,Stanford,"Murray, T. grounded out to ss (3-2 SBBFB).","Murray, T.",out,,,,,,,,
2643,28,19,3,top,0-1,UC Davis,Stanford,"Pluschkell,B flied out to cf (0-1 K).","Pluschkell,B",out,,,,,,,,
2644,28,20,3,bot,0-1,Stanford,UC Davis,"Robinson, C. doubled down the rf line (0-0).","Robinson, C.",second,,,,,,,,
2645,28,21,3,bot,0-1,Stanford,UC Davis,"Robinson, C. advanced to third on a wild pitch.","Robinson, C.",third,,,,,,,,
2646,28,22,3,bot,0-2,Stanford,UC Davis,"Molfetta,C grounded out to ss, RBI (2-2 KFBFB) Robinson, C. scored.","Molfetta,C",out,"Robinson, C.",score,,,,,,
2647,28,23,3,bot,0-2,Stanford,UC Davis,"Branton,B singled to center field (0-0).","Branton,B",first,,,,,,,,
2648,28,24,3,bot,0-2,Stanford,UC Davis,"Tawa, T. singled, advanced to second on a throwing error by p (0-1 F) Branton,B advanced to third.","Tawa, T.",second,"Branton,B",third,,,,,,
2649,28,25,3,bot,0-3,Stanford,UC Davis,"Hoerner,N flied out to lf, SF, RBI (1-0 B) Branton,B scored, unearned.","Hoerner,N",out,"Branton,B",score,,,,,,
2650,28,26,3,bot,0-3,Stanford,UC Davis,Daschbach flied out to lf (0-2 SK).,Daschbach,out,,,,,,,,
2651,28,27,4,top,0-3,UC Davis,Stanford,"Anderson, R. struck out swinging (2-2 FBKBS).","Anderson, R.",out,,,,,,,,
2652,28,28,4,top,0-3,UC Davis,Stanford,"Denholm, L. grounded out to 3b (0-2 KK).","Denholm, L.",out,,,,,,,,
2653,28,29,4,top,0-3,UC Davis,Stanford,"Van Blake, C flied out to cf (2-1 BSB).","Van Blake, C",out,,,,,,,,
2654,28,30,4,bot,0-3,Stanford,UC Davis,"Barraza, D. to p for Hannah, B..",,,,,,,,,,
2655,28,31,4,bot,0-3,Stanford,UC Davis,"Stowers,K flied out to rf (0-2 SFF).","Stowers,K",out,,,,,,,,
2656,28,32,4,bot,0-3,Stanford,UC Davis,"Handley, M. popped up to 1b (1-0 B).","Handley, M.",out,,,,,,,,
2657,28,33,4,bot,0-3,Stanford,UC Davis,"Carter, B. doubled to right field (1-1 BS).","Carter, B.",second,,,,,,,,
2658,28,34,4,bot,0-3,Stanford,UC Davis,"Robinson, C. struck out swinging (3-2 BSKBBS).","Robinson, C.",out,,,,,,,,
2659,28,35,5,top,0-3,UC Davis,Stanford,"Briggs, C. singled to shortstop (1-0 B).","Briggs, C.",first,,,,,,,,
2660,28,36,5,top,0-3,UC Davis,Stanford,"Briggs, C. advanced to second on a passed ball.","Briggs, C.",second,,,,,,,,
2661,28,37,5,top,0-3,UC Davis,Stanford,"Hooper, R. struck out swinging (3-2 BFSFBBS).","Hooper, R.",out,,,,,,,,
2662,28,38,5,top,0-3,UC Davis,Stanford,"Salazar, G. fouled out to 1b (0-1 S).","Salazar, G.",out,,,,,,,,
2663,28,39,5,top,0-3,UC Davis,Stanford,"Aguiar, A. struck out looking (2-2 KSBBK).","Aguiar, A.",out,,,,,,,,
2664,28,40,5,bot,0-3,Stanford,UC Davis,"Molfetta,C hit by pitch (2-1 BSB).","Molfetta,C",first,,,,,,,,
2665,28,41,5,bot,0-3,Stanford,UC Davis,"Branton,B out at first 1b to p (1-0 B) Molfetta,C advanced to second.","Branton,B",out,"Molfetta,C",second,,,,,,
2666,28,42,5,bot,0-3,Stanford,UC Davis,"Tawa, T. singled to center field (0-1 S) Molfetta,C advanced to third.","Tawa, T.",first,"Molfetta,C",third,,,,,,
2667,28,43,5,bot,0-3,Stanford,UC Davis,"Wilson, A. pinch ran for Tawa, T..","Wilson, A.",unknown,"Tawa, T.",unknown,,,,,,
2668,28,44,5,bot,0-4,Stanford,UC Davis,"Hoerner,N doubled down the lf line, RBI (1-2 KFB) Wilson, A. advanced to third Molfetta,C scored.","Hoerner,N",second,"Wilson, A.",third,"Molfetta,C",score,,,,
2669,28,45,5,bot,0-5,Stanford,UC Davis,"Daschbach flied out to lf, SF, RBI (0-0) Wilson, A. scored.",Daschbach,out,"Wilson, A.",score,,,,,,
2670,28,46,5,bot,0-7,Stanford,UC Davis,"Stowers,K homered to right center, 2 RBI (1-2 BFFF) Hoerner,N scored.","Stowers,K",score,"Hoerner,N",score,,,,,,
2671,28,47,5,bot,0-7,Stanford,UC Davis,"Handley, M. struck out swinging (1-2 SBFFS).","Handley, M.",out,,,,,,,,
2672,28,48,6,top,0-7,UC Davis,Stanford,"Wilson, A. to rf.","Wilson, A.",unknown,,,,,,,,
2673,28,49,6,top,0-7,UC Davis,Stanford,"Robinson, C. to cf.","Robinson, C.",unknown,,,,,,,,
2674,28,50,6,top,0-7,UC Davis,Stanford,"Murray, T. grounded out to 3b (2-1 FBB).","Murray, T.",out,,,,,,,,
2675,28,51,6,top,0-7,UC Davis,Stanford,"Pluschkell,B grounded out to 2b (3-2 FFBFBBF).","Pluschkell,B",out,,,,,,,,
2676,28,52,6,top,0-7,UC Davis,Stanford,"Anderson, R. flied out to cf (1-1 BS).","Anderson, R.",out,,,,,,,,
2677,28,53,6,bot,0-7,Stanford,UC Davis,"Erwin, B. to p for Barraza, D..",,,,,,,,,,
2678,28,54,6,bot,0-7,Stanford,UC Davis,"Carter, B. grounded out to ss (1-0 B).","Carter, B.",out,,,,,,,,
2679,28,55,6,bot,0-7,Stanford,UC Davis,"Robinson, C. struck out swinging (2-2 BFBSS).","Robinson, C.",out,,,,,,,,
2680,28,56,6,bot,0-7,Stanford,UC Davis,"Molfetta,C struck out looking (2-2 KSBBK).","Molfetta,C",out,,,,,,,,
2681,28,57,7,top,0-7,UC Davis,Stanford,"Weiermiller to p for Beck, B..","Beck, B.",unknown,,,,,,,,
2682,28,58,7,top,0-7,UC Davis,Stanford,"Denholm, L. struck out swinging (1-2 FSBFS).","Denholm, L.",out,,,,,,,,
2683,28,59,7,top,0-7,UC Davis,Stanford,"Van Blake, C grounded out to 2b (2-2 FKBB).","Van Blake, C",out,,,,,,,,
2684,28,60,7,top,0-7,UC Davis,Stanford,"Briggs, C. walked (3-1 KBBBB).","Briggs, C.",first,,,,,,,,
2685,28,61,7,top,0-7,UC Davis,Stanford,"Hooper, R. reached on a fielders choice (1-1 BF) Briggs, C. out at second ss to 2b.","Hooper, R.",first,"Briggs, C.",out,,,,,,
2686,28,62,7,bot,0-7,Stanford,UC Davis,"Myers, J. to 1b for Denholm, L..","Myers, J.",unknown,"Denholm, L.",unknown,,,,,,
2687,28,63,7,bot,0-7,Stanford,UC Davis,"Roberts, H. to c for Van Blake, C.","Roberts, H.",unknown,"Van Blake, C",unknown,,,,,,
2688,28,64,7,bot,0-7,Stanford,UC Davis,"Briggs, C. to 2b.","Briggs, C.",unknown,,,,,,,,
2689,28,65,7,bot,0-7,Stanford,UC Davis,"Branton,B struck out swinging (1-2 KKBK).","Branton,B",out,,,,,,,,
2690,28,66,7,bot,0-7,Stanford,UC Davis,"Wilson, A. walked (3-1 FBBBB).","Wilson, A.",first,,,,,,,,
2691,28,67,7,bot,0-7,Stanford,UC Davis,"Hoerner,N fouled out to 2b (0-2 KF).","Hoerner,N",out,,,,,,,,
2692,28,68,7,bot,0-7,Stanford,UC Davis,Daschbach grounded out to p (0-0).,Daschbach,out,,,,,,,,
2693,28,69,8,top,0-7,UC Davis,Stanford,"Grech, Z. to p for Weiermiller.",,,,,,,,,,
2694,28,70,8,top,0-7,UC Davis,Stanford,"Gedestad, S. pinch hit for Salazar, G..","Gedestad, S.",unknown,"Salazar, G.",unknown,,,,,,
2695,28,71,8,top,0-7,UC Davis,Stanford,"Gedestad, S. hit by pitch (1-1 SB).","Gedestad, S.",first,,,,,,,,
2696,28,72,8,top,0-7,UC Davis,Stanford,"Kelly, G. pinch hit for Aguiar, A..","Kelly, G.",unknown,"Aguiar, A.",unknown,,,,,,
2697,28,73,8,top,0-7,UC Davis,Stanford,"Kelly, G. grounded out to p Gedestad, S. advanced to second.","Kelly, G.",out,"Gedestad, S.",second,,,,,,
2698,28,74,8,top,0-7,UC Davis,Stanford,"Murray, T. struck out swinging (0-2 KKS).","Murray, T.",out,,,,,,,,
2699,28,75,8,top,0-7,UC Davis,Stanford,"Pluschkell,B grounded out to 3b (1-0 B).","Pluschkell,B",out,,,,,,,,
2700,28,76,8,bot,0-7,Stanford,UC Davis,"Lara, An. to p for Erwin, B..",,,,,,,,,,
2701,28,77,8,bot,0-7,Stanford,UC Davis,"Kelly, G. to cf.","Kelly, G.",unknown,,,,,,,,
2702,28,78,8,bot,0-7,Stanford,UC Davis,"Stowers,K grounded out to 2b (3-2 BBBKF).","Stowers,K",out,,,,,,,,
2703,28,79,8,bot,0-7,Stanford,UC Davis,"Handley, M. flied out to cf (0-1 K).","Handley, M.",out,,,,,,,,
2704,28,80,8,bot,0-7,Stanford,UC Davis,"Carter, B. popped up to ss (1-0 B).","Carter, B.",out,,,,,,,,
2705,28,81,9,top,0-7,UC Davis,Stanford,Daschbach to lf.,Daschbach,unknown,,,,,,,,
2706,28,82,9,top,0-7,UC Davis,Stanford,"Stowers,K to p.","Stowers,K",unknown,,,,,,,,
2707,28,83,9,top,0-7,UC Davis,Stanford,"Brueser, N. to 1b for Molfetta,C.","Brueser, N.",unknown,"Molfetta,C",unknown,,,,,,
2708,28,84,9,top,0-7,UC Davis,Stanford,"for Grech, Z..",,,,,,,,,,
2709,28,85,9,top,0-7,UC Davis,Stanford,"OBoy, J. pinch hit for Anderson, R..","OBoy, J.",unknown,"Anderson, R.",unknown,,,,,,
2710,28,86,9,top,0-7,UC Davis,Stanford,"OBoy, J. struck out looking (2-2 BKKFBK).","OBoy, J.",out,,,,,,,,
2711,28,87,9,top,0-7,UC Davis,Stanford,"Myers, J. walked (3-2 BKKBBB).","Myers, J.",first,,,,,,,,
2712,28,88,9,top,0-7,UC Davis,Stanford,"Myers, J. advanced to second on a passed ball.","Myers, J.",second,,,,,,,,
2713,28,89,9,top,0-7,UC Davis,Stanford,"Roberts, H. walked (3-0 BBBB).","Roberts, H.",first,,,,,,,,
2714,28,90,9,top,0-7,UC Davis,Stanford,"Evans, C. pinch hit for Briggs, C..","Evans, C.",unknown,"Briggs, C.",unknown,,,,,,
2715,28,91,9,top,0-7,UC Davis,Stanford,"Roberts, H. advanced to second Myers, J. advanced to third on a passed ball.","Roberts, H.",second,"Myers, J.",third,,,,,,
2716,28,92,9,top,1-7,UC Davis,Stanford,"Evans, C. grounded out to ss, RBI (1-1 BK) Roberts, H. advanced to third Myers, J. scored, unearned.","Evans, C.",out,"Roberts, H.",third,"Myers, J.",score,,,,
2717,28,93,9,top,2-7,UC Davis,Stanford,"Roberts, H. scored on a passed ball, unearned.","Roberts, H.",score,,,,,,,,
2718,28,94,9,top,2-7,UC Davis,Stanford,"Hooper, R. hit by pitch (1-1 BK).","Hooper, R.",first,,,,,,,,
2719,28,95,9,top,2-7,UC Davis,Stanford,"Bakst,Dan to p for Stowers,K.","Bakst,Dan",unknown,"Stowers,K",unknown,,,,,,
2720,28,96,9,top,2-7,UC Davis,Stanford,"Gedestad, S. to dh.","Gedestad, S.",unknown,,,,,,,,
2721,28,97,9,top,2-7,UC Davis,Stanford,"Gedestad, S. struck out swinging (3-2 BBBKSS).","Gedestad, S.",out,,,,,,,,
2722,29,0,1,top,0-0,Arizona St.,Stanford,"Canning,G walked (3-2 BBBKKB).","Canning,G",first,,,,,,,,
2723,29,1,1,top,0-0,Arizona St.,Stanford,"Canning,G out at second c to 2b, caught stealing.","Canning,G",out,,,,,,,,
2724,29,2,1,top,0-0,Arizona St.,Stanford,"Torkelson,S popped up to ss (2-2 KBSB).","Torkelson,S",out,,,,,,,,
